query,timestamp,error,postUrl,profileUrl,username,fullName,commentCount,likeCount,pubDate,description,location,imgUrl,postId,ownerId,type,isSidecar,sidecarMedias,viewCount,videoUrl
#aerovia,2023-05-16T19:51:43.007Z,,https://www.instagram.com/p/CQrDZelDU32/,https://www.instagram.com/hectorychristravel,hectorychristravel,Hector & Chris Travel,4,11,2021-06-28T17:44:49.000Z,"No duden en tomar la #aerovia! Cuesta menos de $2 USD el trayecto redondo. Las vistas de la ciudad l@s dejarán sin aliento!

•
•
•
📍 #travel #travelling #toptags #vacation #visiting #traveler #instatravel #instago #wanderlust #trip #holiday #photooftheday #lifeofadventure #doyoutravel #tourism #tourist #instapassport #instatraveling #mytravelgram #travelgram #travelingram #igtravel #instalife #ig_worldphoto #lovelife #traveling #travelblog #guayaquil #ecuador",Aerovía Guayaquil,https://scontent-fra3-1.cdninstagram.com/v/t51.2885-15/209783900_405816604006467_1391621318875081472_n.jpg?stp=dst-jpg_e35&_nc_ht=scontent-fra3-1.cdninstagram.com&_nc_cat=103&_nc_ohc=-wN2KPjam1AAX9mYWA8&edm=AGyKU4gBAAAA&ccb=7-5&ig_cache_key=MjYwNjE5MTc1NDMyNDI5OTI1NA%3D%3D.2-ccb7-5&oh=00_AfDh7cN3_mrxN4HI8oHhtCJOVqup302Jmbcj5A5VzRS-jQ&oe=646812B2&_nc_sid=492800,2606191754324299254,48133592308,Photo,false,,,
#aerovia,2023-05-16T19:51:43.007Z,,https://www.instagram.com/p/CQqz_hbHdop/,https://www.instagram.com/leandrobenalcazar,leandrobenalcazar,Leandro Benalcazar Peñafiel,0,5,2021-06-28T15:30:12.000Z,De paseo con mi gordo #museojj#cerrosantana#aerovia,,https://scontent-fra5-2.cdninstagram.com/v/t51.2885-15/209194792_284212223456875_1182157458022103973_n.jpg?stp=dst-jpg_e35&_nc_ht=scontent-fra5-2.cdninstagram.com&_nc_cat=107&_nc_ohc=qDxGijmXiPEAX8wgBwO&edm=AGyKU4gBAAAA&ccb=7-5&ig_cache_key=MjYwNjEyMzk5NjA5MDc3MjYyNw%3D%3D.2-ccb7-5&oh=00_AfAJt3GHfx81uRvQf7_Rrh-Q_9WNZo2ZxtsLFPuUD5itlw&oe=64685D12&_nc_sid=492800,2606123999974775337,1179713163,Carousel,true,8,,
#aerovia,2023-05-16T19:51:43.007Z,,https://www.instagram.com/p/CQm9UPtnPFO/,https://www.instagram.com/carlentondavila,carlentondavila,Cárlenton Dávila,0,11,2021-06-27T03:34:42.000Z,"Hacer es la mejor manera de decir (José Martí)
Tenemos que aprender a identificar que ha hecho cada candidato.
Ustedes pueden juzgarme por mi actuación en el tiempo que fuí funcionario municipal como regidor, de esa manera tener una idea si soy la persona ideal.
Si en algo pequeño no les defraudé mucho menos lo haré como Alcalde.
De las cosas pequeñas proceden las grandes.
#Nomasdelosmismos #Urgeuncambio #Dávilaeselcambio #Ciudadverdeyecológica #Ciudadconmásempleos #Nomaspostesdemadera #Bacheosnocturnos #Tramitesadomicilio #Tramitesenlinea #Clasificaciondelosdesechos #Murosverdes #Aerovia #RepresaRiodelHombre",,https://scontent-fra3-1.cdninstagram.com/v/t51.2885-15/207692475_470420167266041_550386649033308662_n.jpg?stp=dst-jpg_e35&_nc_ht=scontent-fra3-1.cdninstagram.com&_nc_cat=105&_nc_ohc=O5b-HzgjYiIAX-NVxDt&edm=AGyKU4gBAAAA&ccb=7-5&ig_cache_key=MjYwNTAzOTEwNjU3ODUxMDE1OA%3D%3D.2-ccb7-5&oh=00_AfBn9cem5oo8R7dqLIVDJ54-DUn0LcO-38kUrAGLyCqitA&oe=646822B0&_nc_sid=492800,2605039106578510158,8134839083,Photo,false,,,
#aerovia,2023-05-16T19:51:43.007Z,,https://www.instagram.com/p/CQkZqs0MsFq/,https://www.instagram.com/napocis,napocis,Nappo Proaño,1,71,2021-06-26T03:44:43.000Z,#Aerovia #RuedaMoscovita #GuayaquilDeMisAmores #Guayaquil #Guayaquileño #Aventura #Potd #SonrieleALaVida #Agradece #Sunset #UnDiaALaVez 🎡🚠,"Guayaquil, Ecuador, Sudamerica",https://scontent-fra5-1.cdninstagram.com/v/t51.2885-15/207578568_359294502291264_1840008626030951883_n.jpg?stp=dst-jpg_e35&_nc_ht=scontent-fra5-1.cdninstagram.com&_nc_cat=100&_nc_ohc=hAfu2Z5zk-IAX9eQO2D&edm=AGyKU4gBAAAA&ccb=7-5&ig_cache_key=MjYwNDMxOTM2NjMzNzE3ODc0Mw%3D%3D.2-ccb7-5&oh=00_AfCEPsSIrZ4wUbAMbQovu2L8w-TarIZXQg1iXkUQUaQGgw&oe=6469B778&_nc_sid=492800,2604319370028171626,1131771767,Carousel,true,2,,
#aerovia,2023-05-16T19:51:43.007Z,,https://www.instagram.com/p/CQj1Um2FipU/,https://www.instagram.com/jorgemontielalvarez,jorgemontielalvarez,Jorge Montiel Alvarez,3,11,2021-06-25T22:27:31.000Z,Adivina donde estoy? #guayaquil #monfinsa #malecon2000 #aerovia #laspeñas #duran #samborondon,"Guayaquil, Ecuador",,2604159522114513492,5597472231,Video,false,,121,https://scontent-fra5-2.cdninstagram.com/v/t50.2886-16/208859567_510528213527949_6540755303562955216_n.mp4?efg=eyJ2ZW5jb2RlX3RhZyI6InZ0c192b2RfdXJsZ2VuLjcyMC5mZWVkLmRlZmF1bHQiLCJxZV9ncm91cHMiOiJbXCJpZ193ZWJfZGVsaXZlcnlfdnRzX290ZlwiXSJ9&_nc_ht=scontent-fra5-2.cdninstagram.com&_nc_cat=109&_nc_ohc=FxNCfcTWhecAX_C77hZ&edm=AGyKU4gBAAAA&vs=17928320635613764_1328829880&_nc_vs=HBksFQAYJEdLLXhjZ3lOcmRDY1V0QUJBTkJKbjA5TGJzVmFia1lMQUFBRhUAAsgBABUAGCRHRm5nTHd6N2h0MlFrVXdEQUlrWWRPcXlnc1pwYmtZTEFBQUYVAgLIAQAoABgAGwGIB3VzZV9vaWwBMBUAACasod%2F6jP%2FJPxUCKAJDMywXQDmiDEm6XjUYEmRhc2hfYmFzZWxpbmVfMV92MREAdeoHAA%3D%3D&ccb=7-5&oh=00_AfBfYmJ-yKruEScoWrGD7L-cAUl1djbysLFsOGL1Q6KVjw&oe=6465C5C0&_nc_sid=492800
#aerovia,2023-05-16T19:51:43.007Z,,https://www.instagram.com/p/CQhtKa5Hbi8/,https://www.instagram.com/carlentondavila,carlentondavila,Cárlenton Dávila,0,22,2021-06-25T02:37:21.000Z,"Cuando fui regidor municipal de la AMDC no les defraudé, hice las rendiciones de cuentas, una obra por semana en promedio por medio de gestión con cooperantes, no falté a ninguna reunión de corporación, voté correctamente, hice mis 5 declaraciones juradas de ingresos y egresos en fin NO LES DEFRAUDÉ. 

#Nomasdelosmismos #Urgeuncambio #Dávilaeselcambio #Ciudadverdeyecológica #Ciudadconmásempleos #Nomaspostesdemadera #Bacheosnocturnos #Tramitesadomicilio #Tramitesenlinea #Clasificaciondelosdesechos #Murosverdes #Aerovia #RepresaRiodelHombre",,https://scontent-fra3-1.cdninstagram.com/v/t51.2885-15/205998158_350922659730797_120855004686210285_n.jpg?stp=dst-jpg_e35&_nc_ht=scontent-fra3-1.cdninstagram.com&_nc_cat=105&_nc_ohc=0vC44_dOJ54AX_YcIqX&edm=AGyKU4gBAAAA&ccb=7-5&ig_cache_key=MjYwMzU2MDY4Nzc2MDE2MDk1Ng%3D%3D.2-ccb7-5&oh=00_AfBVz8-LKV1wUzy0iQLYeE_S_WOfOeCdtzPESAVQuZ0l8Q&oe=6468C32E&_nc_sid=492800,2603560687760160956,8134839083,Photo,false,,,
#aerovia,2023-05-16T19:51:43.007Z,,https://www.instagram.com/p/CQe6lwirPbl/,https://www.instagram.com/pepelucho233,pepelucho233,Pepe Salvador,0,23,2021-06-24T00:36:58.000Z,"Menú legal de hoy miércoles. Salimos a un pequeño recorrido de rutina en la Corte Provincial⚖️🏛️. Y como lo prometido es deuda nos fuimos de paseo en Aerovía 🚡en compañía de la Vane 👩 y de mi señora Madre 👵(Con todas las medidas de bio-seguridad del caso 😷). 
Nuestra frase para hoy:
""Aprende a encontrar en tu interior, la compañía que no llega de fuera. No existe la soledad para el que está bien consigo mismo."" ( Jorge Soler)
#derechoEcuador 
#AbogadosEcuador 
#JusticiaParaTodos 
#aerovia 
Ab Jose Salvador 
Servicios Legales Personalizados",,https://scontent-fra3-1.cdninstagram.com/v/t51.2885-15/205535235_825199228116592_4710396367533540620_n.jpg?stp=dst-jpg_e35&_nc_ht=scontent-fra3-1.cdninstagram.com&_nc_cat=104&_nc_ohc=V96763dZTvkAX_2S7Kd&edm=AGyKU4gBAAAA&ccb=7-5&ig_cache_key=MjYwMjc3NTMxNjEwNjM3NjkzMw%3D%3D.2-ccb7-5&oh=00_AfB7_pfbeOeeIKXCYe1C90JcJppO1fgYKQqZmQy19Zfn7w&oe=6469A985&_nc_sid=492800,2602775316106376933,6535926839,Photo,false,,,
#aerovia,2023-05-16T19:51:43.007Z,,https://www.instagram.com/p/CQa1M2UrEoX/,https://www.instagram.com/lucyintheskywithdiamondsok,lucyintheskywithdiamondsok,just call me Isa ⚡️,0,16,2021-06-22T10:32:54.000Z,"My baby ♥️
#aerovia #guayaquil #ecuador #rioguayas #guayaquilcity #havingfun #kidsjustwannahavefun  #my oy","Guayaquil, Ecuador",https://scontent-fra5-1.cdninstagram.com/v/t51.2885-15/204001221_989715905097624_5850300415510473140_n.jpg?stp=dst-jpg_e35&_nc_ht=scontent-fra5-1.cdninstagram.com&_nc_cat=100&_nc_ohc=-5tB8V_SLAMAX8jIEYL&edm=AGyKU4gBAAAA&ccb=7-5&ig_cache_key=MjYwMTYyNTcxNDE4NzU4NjA3MQ%3D%3D.2-ccb7-5&oh=00_AfDgL2I6Es1L3wUYxqqU-qO-PwPhnNrSJnAthNk1650x7g&oe=64688188&_nc_sid=492800,2601625714187586071,249331531,Photo,false,,,
#aerovia,2023-05-16T19:51:43.007Z,,https://www.instagram.com/p/CQaMy9-nhjo/,https://www.instagram.com/viteri.francisco,viteri.francisco,Francisco Viteri,0,31,2021-06-22T04:39:51.000Z,"Memories in Guayaquil’s city 😀✨💫 
#guayaquil #guayaquilcity #guayaquilecuador #gyo #guayaquilemprende #guayaquilesmidestino #duran #durán #duranecuador #ecuador🇪🇨 #ecuador #ec #ecuadorturistico #ecuadortravel #ecuadorplanet #ecuadoradventures #ecuadoramazing #ecuadoramalavida💛💙 #river #aerovia",Aerovía Guayaquil,https://scontent-fra5-1.cdninstagram.com/v/t51.2885-15/204687456_321086326161968_2455440187199538142_n.jpg?stp=dst-jpg_e35&_nc_ht=scontent-fra5-1.cdninstagram.com&_nc_cat=108&_nc_ohc=_TBz_lTGEW8AX93LeMI&edm=AGyKU4gBAAAA&ccb=7-5&ig_cache_key=MjYwMTQ0ODAxMzg0MDY1MjUyMA%3D%3D.2-ccb7-5&oh=00_AfD6bfmMwHBo-_JEQky2keI6rUIWsPP4DjEVfVj3X14ogw&oe=64683BDF&_nc_sid=492800,2601448013840652520,31082834177,Photo,false,,,
#aerovia,2023-05-16T19:51:43.007Z,,https://www.instagram.com/p/CQaLMkAnsz1/,https://www.instagram.com/viteri.francisco,viteri.francisco,Francisco Viteri,1,50,2021-06-22T04:25:52.000Z,"Memories of my time in beautiful Guayaquil’s city ☘️ 
#guayaquil #guayaquilcity #guayaquilecuador #gyo #guayaquilemprende #guayaquilesmidestino #duran #durán #duranecuador #ecuador🇪🇨 #ecuador #ec #ecuadorturistico #ecuadortravel #ecuadorplanet #ecuadoradventures #ecuadoramazing #ecuadoramalavida💛💙 #river #aerovia",Aerovía Guayaquil,https://scontent-fra3-1.cdninstagram.com/v/t51.2885-15/206091249_537816517594132_8960160461774107246_n.jpg?stp=dst-jpg_e35&_nc_ht=scontent-fra3-1.cdninstagram.com&_nc_cat=104&_nc_ohc=p8uJYgadXvkAX-M-PLd&edm=AGyKU4gBAAAA&ccb=7-5&ig_cache_key=MjYwMTQ0MDk3NjU3MDMzODU0OQ%3D%3D.2-ccb7-5&oh=00_AfBWqW6Hx0LQUf2gD3oTRekp8Hsi7SREphtVRWGzqi5D3Q&oe=64699AEF&_nc_sid=492800,2601440976570338549,31082834177,Photo,false,,,
#aerovia,2023-05-16T19:51:48.451Z,,https://www.instagram.com/p/CQaE-GuMoJK/,https://www.instagram.com/photosbyfreebird,photosbyfreebird,Jessica,0,4,2021-06-22T03:31:28.000Z,#aerovia #aeroarte,,https://scontent-fra5-1.cdninstagram.com/v/t51.2885-15/203865248_988417188587243_7481574176682192448_n.jpg?stp=dst-jpg_e35&_nc_ht=scontent-fra5-1.cdninstagram.com&_nc_cat=111&_nc_ohc=kABge1LDrDsAX-NSYxu&edm=AGyKU4gBAAAA&ccb=7-5&ig_cache_key=MjYwMTQxMzU5NDc3MDk5NzgzNA%3D%3D.2-ccb7-5&oh=00_AfBHei6Fbec9sQLWK8K2iGbsdMyi8zKiCeKCDLgdDUf7Ag&oe=64687A9A&_nc_sid=492800,2601413594770997834,4221863609,Photo,false,,,
#aerovia,2023-05-16T19:51:48.451Z,,https://www.instagram.com/p/CQaDSq7MYxU/,https://www.instagram.com/photosbyfreebird,photosbyfreebird,Jessica,0,2,2021-06-22T03:16:48.000Z,#aerovia #aeroarte,"Guayaquil, Ecuador",https://scontent-fra5-2.cdninstagram.com/v/t51.2885-15/204214322_941206313395629_4349695096884683595_n.jpg?stp=dst-jpg_e35&_nc_ht=scontent-fra5-2.cdninstagram.com&_nc_cat=109&_nc_ohc=Jppm2VEGKJUAX85XfEj&edm=AGyKU4gBAAAA&ccb=7-5&ig_cache_key=MjYwMTQwNjIxMTk0MDI1Njg1Mg%3D%3D.2-ccb7-5&oh=00_AfCcj5uxnXeklZqYDASiSBGXeUXg3FcVsLDuI4XcolrZ1A&oe=6468E07C&_nc_sid=492800,2601406211940256852,4221863609,Photo,false,,,
#aerovia,2023-05-16T19:51:48.451Z,,https://www.instagram.com/p/CQaCRdlsTum/,https://www.instagram.com/photosbyfreebird,photosbyfreebird,Jessica,1,2,2021-06-22T03:07:53.000Z,#aerovia #aeroarte,"Guayaquil, Ecuador",https://scontent-fra3-1.cdninstagram.com/v/t51.2885-15/204299252_662020998530578_5006252930391388200_n.jpg?stp=dst-jpg_e35&_nc_ht=scontent-fra3-1.cdninstagram.com&_nc_cat=110&_nc_ohc=SDMzuh8U3zsAX_XV2_a&edm=AGyKU4gBAAAA&ccb=7-5&ig_cache_key=MjYwMTQwMTczMDg1NDg5NDUwMg%3D%3D.2-ccb7-5&oh=00_AfDmKTZ4my0i5u688amKrzZY7GOIcskV6gPWXGRmvDjVPQ&oe=6468D33B&_nc_sid=492800,2601401730854894502,4221863609,Photo,false,,,
#aerovia,2023-05-16T19:51:48.451Z,,https://www.instagram.com/p/CQaBY1Xs3dI/,https://www.instagram.com/photosbyfreebird,photosbyfreebird,Jessica,0,3,2021-06-22T03:00:09.000Z,#aerovia #guayaquil,"Guayaquil, Ecuador",https://scontent-fra3-1.cdninstagram.com/v/t51.2885-15/205789165_329038938780689_4225492736338150466_n.jpg?stp=dst-jpg_e35&_nc_ht=scontent-fra3-1.cdninstagram.com&_nc_cat=105&_nc_ohc=Fke2wiRj9AQAX993qLQ&edm=AGyKU4gBAAAA&ccb=7-5&ig_cache_key=MjYwMTM5NzgzOTM3OTc4OTY0MA%3D%3D.2-ccb7-5&oh=00_AfCIE7NRKrVlkClAN1khZe8ziwsc20Ai0qMJp2ljaAuCVw&oe=646906F0&_nc_sid=492800,2601397839379789640,4221863609,Photo,false,,,
#aerovia,2023-05-16T19:51:48.451Z,,https://www.instagram.com/p/CQUUO8fpOrA/,https://www.instagram.com/silvi5ris,silvi5ris,Silvia Cristina Malo,3,117,2021-06-19T21:49:23.000Z,"Guayaquileando, pa'l mundo!..😍😎😋😉

#guayaquil #aerovia #ecuador #turismo #allyouneedisecuador #instagood #instalike #behappy #likeforfollow #goodvibes #rock #music #picoftheday #saturday #friends #goals #sonrie #love #peaceandlove #equality","Guayaquil, Ecuador",https://scontent-fra3-1.cdninstagram.com/v/t51.2885-15/204412086_299455011919864_3537784219708821826_n.jpg?stp=dst-jpg_e35&_nc_ht=scontent-fra3-1.cdninstagram.com&_nc_cat=104&_nc_ohc=H1-wApwyGdsAX_vNpdF&edm=AGyKU4gBAAAA&ccb=7-5&ig_cache_key=MjU5OTc5MTg2ODI0NDI0NzI3Nw%3D%3D.2-ccb7-5&oh=00_AfBo8yJbhgu5eN_WXqfwxJ_6ForNoD8rSd83WH0DXRmQjg&oe=6468C42C&_nc_sid=492800,2599791872857926336,1164385252,Carousel,true,5,,
#aerovia,2023-05-16T19:51:48.451Z,,https://www.instagram.com/p/CQEzApQrlrg/,https://www.instagram.com/ginafabre.psi,ginafabre.psi,Gina Fabre | Psicóloga Clínica,0,6,2021-06-13T21:10:28.000Z,Un domingo diferente en Guayaquil #aerovia #Guayaquil,"Guayaquil, Ecuador",https://scontent-fra3-1.cdninstagram.com/v/t51.2885-15/200866198_212565810584470_7460445038932197472_n.jpg?stp=dst-jpg_e35&_nc_ht=scontent-fra3-1.cdninstagram.com&_nc_cat=110&_nc_ohc=gwsPNV8r-m8AX-zuj6C&edm=AGyKU4gBAAAA&ccb=7-5&ig_cache_key=MjU5NTQyMzYyOTk0NzU5MTM5Mg%3D%3D.2-ccb7-5&oh=00_AfCWEQA2TgKX2eSqhvU-r_pWCfjpGfxFR0daKCH_BIpg-Q&oe=6468EE96&_nc_sid=492800,2595423629947591392,546792760,Photo,false,,,
#aerovia,2023-05-16T19:51:48.451Z,,https://www.instagram.com/p/CQEoESoLLCl/,https://www.instagram.com/urbanopticaec,urbanopticaec,Urban Óptica | Optometría,0,12,2021-06-13T19:34:51.000Z,"Una de las obras de la galería aérea de la #aerovia 
Visita nuestro hermoso #ecuador 🇪🇨
#guayaquil #guayaquilcity #urbanopticaec",Aerovía Guayaquil,https://scontent-fra5-1.cdninstagram.com/v/t51.2885-15/200273147_501737464363992_7577231783735572201_n.jpg?stp=dst-jpg_e35&_nc_ht=scontent-fra5-1.cdninstagram.com&_nc_cat=100&_nc_ohc=q8vwfZ8tohIAX8pl10C&edm=AGyKU4gBAAAA&ccb=7-5&ig_cache_key=MjU5NTM3NTUwMjAxMTk2OTcwMQ%3D%3D.2-ccb7-5&oh=00_AfBC06jCxaKeTHZH5vJe3XMjPlt6nW0xh-3Vk-laY74yEw&oe=6469698C&_nc_sid=492800,2595375502011969701,43992768458,Photo,false,,,
#aerovia,2023-05-16T19:51:48.451Z,,https://www.instagram.com/p/CQEmpsEH6Iv/,https://www.instagram.com/urbanopticaec,urbanopticaec,Urban Óptica | Optometría,0,26,2021-06-13T19:22:39.000Z,"Descubriendo #milindoecuador💛💙❤️ 
Hoy visitamos la #aerovia en nuestra hermosa #guayaquil 👌
#urbanopticaec",Aerovía Guayaquil,,2595369275852038703,43992768458,Video,false,,493,https://scontent-fra5-1.cdninstagram.com/v/t50.2886-16/131669290_877090886217584_4646826949641445975_n.mp4?efg=eyJxZV9ncm91cHMiOiJbXCJpZ19wcm9ncmVzc2l2ZV91cmxnZW4ucHJvZHVjdF90eXBlLmZlZWRcIl0ifQ&_nc_ht=scontent-fra5-1.cdninstagram.com&_nc_cat=108&_nc_ohc=WJDnU4N9tJgAX8LUFOl&edm=AGyKU4gBAAAA&ccb=7-5&oh=00_AfCqSZKeGlK-C7oimDSj_vjvzIfyU4yuWmed-c0WnaRtzg&oe=6465BC43&_nc_sid=492800
#aerovia,2023-05-16T19:51:48.451Z,,https://www.instagram.com/p/CQDxS1MjXla/,https://www.instagram.com/donguayaco,donguayaco,ᴅᴏɴ ɢᴜᴀʏᴀᴄᴏ 🇪🇨,1,77,2021-06-13T11:36:14.000Z,"Los @BomberosGYE realiza #SIMULACRO de evacuación de la #AEROVIA sobre el río Guayas
.
.
.
.
#Guayaquil #policiaecuador #policianacional #Atencion #accidentesdetránsito #accidente
#Guayas #gquil #ladron #delincuente #urgente #guayaquilecuador #guayaquileña #Ecuador #noticias #noticia #atmguayaquil #guillermolasso #ultimahora #últimahoraecua #ultimahoraecua #últimahoraec #ecuadornoticias #sicariato #donguayaco",Aerovía Guayaquil,https://scontent-fra5-1.cdninstagram.com/v/t51.2885-15/199701140_591923938443638_1113820971810093849_n.jpg?stp=dst-jpg_e35&_nc_ht=scontent-fra5-1.cdninstagram.com&_nc_cat=102&_nc_ohc=-5zlH3sxmXIAX92DoG4&edm=AGyKU4gBAAAA&ccb=7-5&ig_cache_key=MjU5NTEzNDYwNTU5OTE1NTkzMA%3D%3D.2-ccb7-5&oh=00_AfD_9Vw9cbrdIsqE5PVnkpfm8ssfGnt1NCCdjHoWLzbflg&oe=6468F133&_nc_sid=492800,2595134608644077914,3637162016,Carousel,true,2,,
#aerovia,2023-05-16T19:51:48.452Z,,https://www.instagram.com/p/CQCzrWArZI6/,https://www.instagram.com/charlyastu,charlyastu,Carlos Astudillo 🌐,0,23,2021-06-13T02:37:49.000Z,"An unexpected ride on the airway with cute friends... 🚡👍🏻🇪🇨🚠😎
.
.
#selfie #pic #friends #Paseo #Aerovia #duran #Guayaquil #Ecuador #fotografia #like4likes #like4follow #menswear #stylemen #instalike #instagood #pic4pic #instagram #yolo #me #tags4likes #tagstagram #follow4follow #follow4like #tags4tags #tags4follow #photography #picoftheday #bdp #guayas #happiness 🚡🚠","Durán, Ecuador",https://scontent-fra5-1.cdninstagram.com/v/t51.2885-15/199880539_602179287425012_4764826219516942900_n.jpg?stp=dst-jpg_e35&_nc_ht=scontent-fra5-1.cdninstagram.com&_nc_cat=108&_nc_ohc=fG72ioDd8z8AX8zDUnG&edm=AGyKU4gBAAAA&ccb=7-5&ig_cache_key=MjU5NDg2MzYwOTk1ODY3NTYxOQ%3D%3D.2-ccb7-5&oh=00_AfA5agVDgFwVSi0LsHTY2l1QPuqhxDBE6e3OsTqozJO0yQ&oe=6469583A&_nc_sid=492800,2594863614262088250,799205358,Carousel,true,10,,
#aerovia,2023-05-16T19:51:48.452Z,,https://www.instagram.com/p/CQCvIvcr1Xb/,https://www.instagram.com/ruinatalia,ruinatalia,Natalia Ruiz,0,5,2021-06-13T01:58:09.000Z,#aerovia Guayaquil,,https://scontent-fra5-1.cdninstagram.com/v/t51.2885-15/201316629_4118724721528508_5458850520588473502_n.jpg?stp=dst-jpg_e35&_nc_ht=scontent-fra5-1.cdninstagram.com&_nc_cat=108&_nc_ohc=BZ1PoMVd0VIAX9Yf2mB&edm=AGyKU4gBAAAA&ccb=7-5&ig_cache_key=MjU5NDg0MzY0NDIwNzc4MTMzOQ%3D%3D.2-ccb7-5&oh=00_AfDfMmIWgspRXkkmvIMEPxmAPXwT0Nh-8BIUU_YDVqEDTw&oe=64698166&_nc_sid=492800,2594843644207781339,2323475018,Photo,false,,,
#aerovia,2023-05-16T19:51:48.452Z,,https://www.instagram.com/p/CQCu2e2HEI-/,https://www.instagram.com/sexypromociones,sexypromociones,Sexy Promociones - Sex Shop,16,57,2021-06-13T01:55:39.000Z,"La mejor bomba de vacío para agrandar el miembro masculino 🍆😇, consigue resultados rápidos y lo mejor de to PERMANENTES 🤭, De la prestigiosa marca Calexotics, está bomba genera un vacío interior para que tu puedas ver como alcanzas más largo y grosor!! 
De material traslúcido y altamente resistente, solo úsala 1 vez al día durante 5 a 10 minutos y a los 20 a 25 ya podrás notar claramente los progresos obtenidos. 
Puedes comprar personalmente en nuestro local en Guayaquil: Cdla Alborada, Centro Comercial Gran Albocentro, Bloque E, Local 8, Contamos con más de 300 modelos  de #jugueteseroticos a disposición.....
Envíos a todo el país, aceptamos tarjetas de crédito y débito.
TENEMOS DELIVERY EN VIA A LA COSTA, VÍA A SAMBORONDON, DURAN
PARA PEDIDOS :
TELEFONO Y WHATSAPP 👨‍💼ERNESTO 0997263926 ...
#guayaquil ....  #samborondon ..... #malecondelsalado .... #guayarte ..... #puertosantaana .... #viaalacosta .... #viadaule .... #duran.... #quito.... #aerovia .... #tiendaerotica .... #sexshop.... #sexypromociones... #picker ... #rappi .... #pedidosya .... #elmejorsexshopdelecuador .... #malecon2000 #juguetessexuales  #jugueteerotico #jugueteseroticos #masturbador #bombadevacio #agrandapene",,https://scontent-fra5-1.cdninstagram.com/v/t51.2885-15/200028983_237557268200996_3258814647749701322_n.jpg?stp=dst-jpg_e35&_nc_ht=scontent-fra5-1.cdninstagram.com&_nc_cat=108&_nc_ohc=UszUMIBkX6IAX8KUHw6&edm=AGyKU4gBAAAA&ccb=7-5&ig_cache_key=MjU5NDg0MjM4OTQzMDE1Nzg4Ng%3D%3D.2-ccb7-5&oh=00_AfBgqf3eCjCjGp2mXhE3CA49rN-F8t7tkeazjKhg9Xt3gQ&oe=6468CDFF&_nc_sid=492800,2594842389430157886,2881360481,Photo,false,,,
#aerovia,2023-05-16T19:51:48.452Z,,https://www.instagram.com/p/CQCODLCHf8D/,https://www.instagram.com/georben25,georben25,Jorge Lema,0,6,2021-06-12T21:09:01.000Z,Con @luisenrique_rb a los años en la #aerovia ☺️,,https://scontent-fra3-1.cdninstagram.com/v/t51.2885-15/200252145_506566484017947_1696077082503762345_n.jpg?stp=dst-jpg_e35&_nc_ht=scontent-fra3-1.cdninstagram.com&_nc_cat=103&_nc_ohc=nbAnVIZtCyMAX8LAtBJ&edm=AGyKU4gBAAAA&ccb=7-5&ig_cache_key=MjU5NDY5ODEyNTk3NTA5Mjk5NQ%3D%3D.2-ccb7-5&oh=00_AfDYSr86Kg0Cclf3R2PO9ggxW3KxHH4f7KSizUb_aEgBqg&oe=64685551&_nc_sid=492800,2594698125975092995,603876271,Photo,false,,,
#aerovia,2023-05-16T19:51:48.452Z,,https://www.instagram.com/p/CP3w8pXMr8Q/,https://www.instagram.com/somosemelec,somosemelec,SomosEmelec Gerson 💙🇪🇨🇧🇷,18,3,2021-06-08T19:42:19.000Z,"💥TENEMOS CONCURSO!! 
➡️ Sigue las instrucciones de la imagen y participa por 5 Gift Cards que GANGABET ECUADOR tiene para ti. 

#Ecuador #Guayaquil #BarcelonaSc #Tricolor #Concurso #Peru #Qatar2022 #Bet #GangabetEcuador

Sigan a @gangabetecu para más información. Regístrate en GANGA BET PUNTO COM 🔞🇪🇨💵

Desliza y mira el anuncio desde la #Aerovia de #Guayaquil y #Durán #Ecuador 
🇪🇨💵🇪🇨💵🇪🇨💵🇪🇨💵🇪🇨💵🇪🇨💵🇪🇨💵🇪🇨💵

#MesDelEmelecismo #Ecuatorianos #EstadioCapwell #EstadioRodrigoPaz #LDUQ #Emelec #eliminatoriasqatar2022 #qatar2022",Aerovía Guayaquil,https://scontent-fra5-1.cdninstagram.com/v/t51.2885-15/198191244_330967098547274_1736162376151165863_n.jpg?stp=dst-jpg_e35&_nc_ht=scontent-fra5-1.cdninstagram.com&_nc_cat=102&_nc_ohc=Kn51nxwT0MAAX-MFqvi&edm=AGyKU4gBAAAA&ccb=7-5&ig_cache_key=MjU5MTc1NTM4MTQwMjM1Mjg5NA%3D%3D.2-ccb7-5&oh=00_AfCJbCyIsU4y6j5-bizcW9BYEbEaAC8AyWeZg0xzTTAUGA&oe=646911B6&_nc_sid=492800,2591755384388763408,1447449511,Carousel,true,2,,
