postUrl,description,commentCount,likeCount,location,locationId,pubDate,isSidecar,type,caption,profileUrl,username,taggedFullName1,taggedUsername1,taggedFullName2,taggedUsername2,imgUrl,postId,timestamp,query,videoUrl,viewCount,taggedFullName3,taggedUsername3,taggedFullName4,taggedUsername4,taggedFullName5,taggedUsername5,taggedFullName6,taggedUsername6,likedByViewer,videoDuration,playCount,fullName,taggedFullName7,taggedUsername7,taggedFullName8,taggedUsername8,taggedFullName9,taggedUsername9,taggedFullName10,taggedUsername10,taggedFullName11,taggedUsername11,taggedFullName12,taggedUsername12,taggedFullName13,taggedUsername13,taggedFullName14,taggedUsername14,taggedFullName15,taggedUsername15,taggedFullName16,taggedUsername16,taggedFullName17,taggedUsername17,taggedFullName18,taggedUsername18,taggedFullName19,taggedUsername19,taggedFullName20,taggedUsername20
https://www.instagram.com/p/BDJmQ5ISGiz/,Así luce la felicidad!!!,0,4,,,2016-03-19T21:37:57.000Z,false,Photo,"Photo by Lina García Sierra on March 19, 2016.",https://www.instagram.com/linagarciasi,linagarciasi,,,,,https://scontent-yyz1-1.cdninstagram.com/v/t51.2885-15/12822469_1214558105228647_92654716_n.jpg?stp=dst-jpg_e35&_nc_ht=scontent-yyz1-1.cdninstagram.com&_nc_cat=107&_nc_ohc=5zXXvEkmNMgAX8O3Ujr&edm=ABmJApABAAAA&ccb=7-5&ig_cache_key=MTIwOTY2NjI2MTU0Njk4NTY1MQ%3D%3D.2-ccb7-5&oh=00_AfDNoP-WA2LjYk0EWygmYApl681i5_jMbutWR-Kq3rMuNg&oe=64AA6D3B&_nc_sid=b41fef,1209666261546985651_212794633,2023-07-05T13:36:00.294Z,https://www.instagram.com/linagarciasi/,,,,,,,,,,,false,,,Lina García Sierra,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.instagram.com/p/BDC25bGSGgv/,Noches de libros ...,0,2,,,2016-03-17T06:48:36.000Z,false,Photo,"Photo by Lina García Sierra on March 16, 2016.",https://www.instagram.com/linagarciasi,linagarciasi,,,,,https://scontent-yyz1-1.cdninstagram.com/v/t51.2885-15/1739735_494812587310346_1629529387_n.jpg?stp=dst-jpg_e35&_nc_ht=scontent-yyz1-1.cdninstagram.com&_nc_cat=102&_nc_ohc=mhfdeHgK8TwAX9cJw-m&edm=ABmJApABAAAA&ccb=7-5&ig_cache_key=MTIwNzc2OTA5MDcwNjkyNTYxNQ%3D%3D.2-ccb7-5&oh=00_AfCZAYZ_JDRqd6FaFptvwdec_-6IvVQ34Jc66JQMSNRPfQ&oe=64AAC0E1&_nc_sid=b41fef,1207769090706925615_212794633,2023-07-05T13:36:00.294Z,https://www.instagram.com/linagarciasi/,,,,,,,,,,,false,,,Lina García Sierra,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.instagram.com/p/BC4LZUqyGl0/,Family time,0,1,,,2016-03-13T03:16:05.000Z,false,Photo,"Photo by Lina García Sierra on March 12, 2016.",https://www.instagram.com/linagarciasi,linagarciasi,,,,,https://scontent-yyz1-1.cdninstagram.com/v/t51.2885-15/12751390_1027396227332163_1745191109_n.jpg?stp=dst-jpg_e35&_nc_ht=scontent-yyz1-1.cdninstagram.com&_nc_cat=103&_nc_ohc=JREqlyb06uwAX-pjMID&edm=ABmJApABAAAA&ccb=7-5&ig_cache_key=MTIwNDc2MzAxOTAxMjc2MTk3Mg%3D%3D.2-ccb7-5&oh=00_AfA2nuCTacJpPtK8S31AsDs4KtrJJB98Dbq43izkOYqWXQ&oe=64AAE551&_nc_sid=b41fef,1204763019012761972_212794633,2023-07-05T13:36:00.294Z,https://www.instagram.com/linagarciasi/,,,,,,,,,,,false,,,Lina García Sierra,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.instagram.com/p/BC4BATmSGhO/,#ParisdeNuit,0,2,,,2016-03-13T01:45:17.000Z,false,Photo,"Photo by Lina García Sierra on March 12, 2016.",https://www.instagram.com/linagarciasi,linagarciasi,,,,,https://scontent-yyz1-1.cdninstagram.com/v/t51.2885-15/12825905_1695451477369915_1168067388_n.jpg?stp=dst-jpg_e35&_nc_ht=scontent-yyz1-1.cdninstagram.com&_nc_cat=107&_nc_ohc=AVrof0S_yzgAX-tuzyz&edm=ABmJApABAAAA&ccb=7-5&ig_cache_key=MTIwNDcxNzMxOTQxMTQ5Mjk0Mg%3D%3D.2-ccb7-5&oh=00_AfAZu3L6oJgCw5e-UUeNUqdBqpB8QDeLlQLondAIH0nQ5A&oe=64AA62AC&_nc_sid=b41fef,1204717319411492942_212794633,2023-07-05T13:36:00.294Z,https://www.instagram.com/linagarciasi/,,,,,,,,,,,false,,,Lina García Sierra,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.instagram.com/p/BBiL0BDSGpU/,Happy days!! :),0,1,,,2016-02-08T17:45:02.000Z,false,Photo,"Photo by Lina García Sierra on February 08, 2016.",https://www.instagram.com/linagarciasi,linagarciasi,,,,,https://scontent-yyz1-1.cdninstagram.com/v/t51.2885-15/12716584_788346781310360_1100743942_n.jpg?stp=dst-jpg_e35&_nc_ht=scontent-yyz1-1.cdninstagram.com&_nc_cat=108&_nc_ohc=M8lxsXI1KRQAX-s96Sv&edm=ABmJApABAAAA&ccb=7-5&ig_cache_key=MTE4MDU1ODAwNTM3NzcyMjk2NA%3D%3D.2-ccb7-5&oh=00_AfDboZYL54i368F7HT0EaFfEcPN6I6f3yjX2Zc76eYf7YQ&oe=64AB3454&_nc_sid=b41fef,1180558005377722964_212794633,2023-07-05T13:36:00.294Z,https://www.instagram.com/linagarciasi/,,,,,,,,,,,false,,,Lina García Sierra,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.instagram.com/p/BA_FijESGpi/,,0,1,,,2016-01-26T02:36:48.000Z,false,Photo,"Photo by Lina García Sierra on January 25, 2016.",https://www.instagram.com/linagarciasi,linagarciasi,,,,,https://scontent-yyz1-1.cdninstagram.com/v/t51.2885-15/12534583_1547843458875969_451432311_n.jpg?stp=dst-jpg_e35&_nc_ht=scontent-yyz1-1.cdninstagram.com&_nc_cat=109&_nc_ohc=7rMg9MTZN2wAX_xXErT&edm=ABmJApABAAAA&ccb=7-5&ig_cache_key=MTE3MDY3ODc5MjQ4NzIwMTM3OA%3D%3D.2-ccb7-5&oh=00_AfAhc6V0lzY-n6I_f9sCaOnvXBaDml_9nyzDICzCRW4haw&oe=64AAB747&_nc_sid=b41fef,1170678792487201378_212794633,2023-07-05T13:36:00.294Z,https://www.instagram.com/linagarciasi/,,,,,,,,,,,false,,,Lina García Sierra,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.instagram.com/p/BAnvB3myGmu/,Negrita y de vuelta a casa! ,0,3,,,2016-01-17T00:57:34.000Z,false,Photo,"Photo by Lina García Sierra on January 16, 2016.",https://www.instagram.com/linagarciasi,linagarciasi,,,,,https://scontent-yyz1-1.cdninstagram.com/v/t51.2885-15/11931256_566126270211855_1510585005_n.jpg?stp=dst-jpg_e35&_nc_ht=scontent-yyz1-1.cdninstagram.com&_nc_cat=103&_nc_ohc=3ah6t_MCYmgAX8CN-_g&edm=ABmJApABAAAA&ccb=7-5&ig_cache_key=MTE2NDEwNTg2NTMxMDUyOTk2Ng%3D%3D.2-ccb7-5&oh=00_AfDOUqIzXD42o8BcIX2-Nbx5Qpu1fcwUVRBlTQB_IJFLSw&oe=64AB2434&_nc_sid=b41fef,1164105865310529966_212794633,2023-07-05T13:36:00.294Z,https://www.instagram.com/linagarciasi/,,,,,,,,,,,false,,,Lina García Sierra,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.instagram.com/p/BAiep9TyGi4/,Bucaros drinks!,0,0,,,2016-01-14T23:58:18.000Z,false,Photo,"Photo by Lina García Sierra on January 14, 2016.",https://www.instagram.com/linagarciasi,linagarciasi,,,,,https://scontent-yyz1-1.cdninstagram.com/v/t51.2885-15/12534263_930303473721688_1716006336_n.jpg?stp=dst-jpg_e35&_nc_ht=scontent-yyz1-1.cdninstagram.com&_nc_cat=104&_nc_ohc=1iOWCyhqIQwAX-GHWHF&edm=ABmJApABAAAA&ccb=7-5&ig_cache_key=MTE2MjYyNjQ3ODUzOTA0MDk1Mg%3D%3D.2-ccb7-5&oh=00_AfDgKKKNe9Agl4AcU_DWWXL-6jpNvufp_Gl5GFgYZohxGw&oe=64AB1BE4&_nc_sid=b41fef,1162626478539040952_212794633,2023-07-05T13:36:00.294Z,https://www.instagram.com/linagarciasi/,,,,,,,,,,,false,,,Lina García Sierra,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.instagram.com/p/BAc611ayGpG/,Bucaros!!,0,4,,,2016-01-12T20:09:08.000Z,false,Photo,"Photo by Lina García Sierra on January 12, 2016.",https://www.instagram.com/linagarciasi,linagarciasi,,,,,https://scontent-yyz1-1.cdninstagram.com/v/t51.2885-15/10666247_1514629282166198_1159272495_n.jpg?stp=dst-jpg_e35&_nc_ht=scontent-yyz1-1.cdninstagram.com&_nc_cat=102&_nc_ohc=u93W3tugP74AX8W6Sa4&edm=ABmJApABAAAA&ccb=7-5&ig_cache_key=MTE2MTA2MTU5MDE0MjMxNTA3OA%3D%3D.2-ccb7-5&oh=00_AfAtmo80df3IhcB9pIQW4529VrD07f0p25bap-eL_2_mFw&oe=64AA1F6D&_nc_sid=b41fef,1161061590142315078_212794633,2023-07-05T13:36:00.294Z,https://www.instagram.com/linagarciasi/,,,,,,,,,,,false,,,Lina García Sierra,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.instagram.com/p/BAFftAByGvM/,#workout #sundaymood #beautifulday,0,3,,,2016-01-03T17:49:28.000Z,false,Photo,"Photo by Lina García Sierra on January 03, 2016.",https://www.instagram.com/linagarciasi,linagarciasi,,,,,https://scontent-yyz1-1.cdninstagram.com/v/t51.2885-15/12394083_565608203601784_925046291_n.jpg?stp=dst-jpg_e35&_nc_ht=scontent-yyz1-1.cdninstagram.com&_nc_cat=104&_nc_ohc=FClwvBmj3dMAX-f53rj&edm=ABmJApABAAAA&ccb=7-5&ig_cache_key=MTE1NDQ2ODMxMTMzODYwOTYxMg%3D%3D.2-ccb7-5&oh=00_AfCsxiK4YBYSmWnVdzFsq3uGo_kj5n0veSKrkDIzPVf8wg&oe=64AAC14B&_nc_sid=b41fef,1154468311338609612_212794633,2023-07-05T13:36:00.294Z,https://www.instagram.com/linagarciasi/,,,,,,,,,,,false,,,Lina García Sierra,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.instagram.com/p/BAFfUFiyGuQ/,Que bonitos días trae este nuevo año.,0,2,,,2016-01-03T17:46:04.000Z,false,Photo,"Photo by Lina García Sierra on January 03, 2016.",https://www.instagram.com/linagarciasi,linagarciasi,,,,,https://scontent-yyz1-1.cdninstagram.com/v/t51.2885-15/1173208_1019751424754762_2032956793_n.jpg?stp=dst-jpg_e35&_nc_ht=scontent-yyz1-1.cdninstagram.com&_nc_cat=102&_nc_ohc=rTRvB61I9lgAX9wdHfm&edm=ABmJApABAAAA&ccb=7-5&ig_cache_key=MTE1NDQ2NjU5OTI3NDA0ODQwMA%3D%3D.2-ccb7-5&oh=00_AfCoRauA9za3kLOrMQhWFivKeEzl2zI1LtYUAP7NJqeC9w&oe=64AB5CF0&_nc_sid=b41fef,1154466599274048400_212794633,2023-07-05T13:36:00.294Z,https://www.instagram.com/linagarciasi/,,,,,,,,,,,false,,,Lina García Sierra,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.instagram.com/p/_-saJCSGuT/,Y en el 2016 prometo que tampoco me peinaré. :),0,4,,,2016-01-01T02:25:49.000Z,false,Photo,"Photo by Lina García Sierra on December 31, 2015.",https://www.instagram.com/linagarciasi,linagarciasi,,,,,https://scontent-yyz1-1.cdninstagram.com/v/t51.2885-15/1169944_459945440855278_891408669_n.jpg?stp=dst-jpg_e35&_nc_ht=scontent-yyz1-1.cdninstagram.com&_nc_cat=110&_nc_ohc=-VhFlpvgXioAX9LcDlw&edm=ABmJApABAAAA&ccb=7-5&ig_cache_key=MTE1MjU1Mzg2NTEwODI4NjM1NQ%3D%3D.2-ccb7-5&oh=00_AfBwzNDC6dWWESt4whijTUi79It1bIGBHIBOlzAwmTocHA&oe=64AAB638&_nc_sid=b41fef,1152553865108286355_212794633,2023-07-05T13:36:01.234Z,https://www.instagram.com/linagarciasi/,,,,,,,,,,,false,,,Lina García Sierra,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.instagram.com/p/_937aFSGpv/,Terminando el año con los de siempre. #goodfriends #shopping #lunch #bye2015,0,1,,,2015-12-31T18:47:14.000Z,false,Photo,"Photo by Lina García Sierra on December 31, 2015.",https://www.instagram.com/linagarciasi,linagarciasi,,,,,https://scontent-yyz1-1.cdninstagram.com/v/t51.2885-15/10326397_1733952280168693_33842447_n.jpg?stp=dst-jpg_e35&_nc_ht=scontent-yyz1-1.cdninstagram.com&_nc_cat=101&_nc_ohc=0zSL9-qFRosAX-ZR7Kl&edm=ABmJApABAAAA&ccb=7-5&ig_cache_key=MTE1MjMyMzA1NDY4OTg3MjQ5NQ%3D%3D.2-ccb7-5&oh=00_AfDbtngAmRJ5AMpsJxMQa1WkjgxS1e2hHrd1kb9P_5uBmw&oe=64A9E551&_nc_sid=b41fef,1152323054689872495_212794633,2023-07-05T13:36:01.234Z,https://www.instagram.com/linagarciasi/,,,,,,,,,,,false,,,Lina García Sierra,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.instagram.com/p/_zkwbxyGjS/,Domingo de bici :),0,1,,,2015-12-27T18:47:18.000Z,false,Photo,"Photo by Lina García Sierra on December 27, 2015.",https://www.instagram.com/linagarciasi,linagarciasi,,,,,https://scontent-yyz1-1.cdninstagram.com/v/t51.2885-15/916052_1235944859750881_249790050_n.jpg?stp=dst-jpg_e35&_nc_ht=scontent-yyz1-1.cdninstagram.com&_nc_cat=101&_nc_ohc=_LhoZxx9G7MAX-sT7Yh&edm=ABmJApABAAAA&ccb=7-5&ig_cache_key=MTE0OTQyMzk4Nzk0NTEzODM4Ng%3D%3D.2-ccb7-5&oh=00_AfAvW4ze8hoEFS5twP-emwwzpjVAy6657LgqHLTOo52f-w&oe=64AA3C05&_nc_sid=b41fef,1149423987945138386_212794633,2023-07-05T13:36:01.234Z,https://www.instagram.com/linagarciasi/,,,,,,,,,,,false,,,Lina García Sierra,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.instagram.com/p/_zkps2yGi_/,Bici #plazabolívar #navidad,0,1,,,2015-12-27T18:46:23.000Z,false,Photo,"Photo by Lina García Sierra on December 27, 2015.",https://www.instagram.com/linagarciasi,linagarciasi,,,,,https://scontent-yyz1-1.cdninstagram.com/v/t51.2885-15/12353394_929945973749217_2021219727_n.jpg?stp=dst-jpg_e35&_nc_ht=scontent-yyz1-1.cdninstagram.com&_nc_cat=109&_nc_ohc=Us5vl_pLJcAAX_HfsdE&edm=ABmJApABAAAA&ccb=7-5&ig_cache_key=MTE0OTQyMzUyNTI0NjI5ODMwMw%3D%3D.2-ccb7-5&oh=00_AfCZhnWjLPfusR0ZJZYLO9SbKwVu4G5qASWuv2io5on77A&oe=64A9DE9E&_nc_sid=b41fef,1149423525246298303_212794633,2023-07-05T13:36:01.234Z,https://www.instagram.com/linagarciasi/,,,,,,,,,,,false,,,Lina García Sierra,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.instagram.com/p/_s1VP7SGnZ/,Family pics.,0,1,,,2015-12-25T03:57:27.000Z,false,Photo,"Photo by Lina García Sierra on December 24, 2015.",https://www.instagram.com/linagarciasi,linagarciasi,,,,,https://scontent-yyz1-1.cdninstagram.com/v/t51.2885-15/12339014_1647136032202386_1282852099_n.jpg?stp=dst-jpg_e35&_nc_ht=scontent-yyz1-1.cdninstagram.com&_nc_cat=106&_nc_ohc=A1rzjyAGoFEAX8IOhz8&edm=ABmJApABAAAA&ccb=7-5&ig_cache_key=MTE0NzUyNjU2MTc0NzQ2MjYxNw%3D%3D.2-ccb7-5&oh=00_AfDw0b-Yyf0JMtcTZU0041vNTXL7ikNnhtgzWOUDKAwjQQ&oe=64AA9833&_nc_sid=b41fef,1147526561747462617_212794633,2023-07-05T13:36:01.234Z,https://www.instagram.com/linagarciasi/,,,,,,,,,,,false,,,Lina García Sierra,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.instagram.com/p/_s1L33yGnD/,Navidad :),0,0,,,2015-12-25T03:56:10.000Z,false,Photo,"Photo by Lina García Sierra on December 24, 2015.",https://www.instagram.com/linagarciasi,linagarciasi,,,,,https://scontent-yyz1-1.cdninstagram.com/v/t51.2885-15/10570162_932219336826128_743533350_n.jpg?stp=dst-jpg_e35&_nc_ht=scontent-yyz1-1.cdninstagram.com&_nc_cat=108&_nc_ohc=qQ6yqTJm1MQAX-XIA_T&edm=ABmJApABAAAA&ccb=7-5&ig_cache_key=MTE0NzUyNTkxNzQ0MzY0NzkzOQ%3D%3D.2-ccb7-5&oh=00_AfCZZLdfLTz-iqnZeioJDYxLhy31jacLpussdMLCgmJNxw&oe=64AA624A&_nc_sid=b41fef,1147525917443647939_212794633,2023-07-05T13:36:01.234Z,https://www.instagram.com/linagarciasi/,,,,,,,,,,,false,,,Lina García Sierra,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.instagram.com/p/--I3ynSGlD/,Cementerio Guaduas.,0,1,,,2015-12-07T00:43:53.000Z,false,Photo,"Photo by Lina García Sierra on December 06, 2015.",https://www.instagram.com/linagarciasi,linagarciasi,,,,,https://scontent-yyz1-1.cdninstagram.com/v/t51.2885-15/12331901_891146421000454_2033503498_n.jpg?stp=dst-jpg_e35&_nc_ht=scontent-yyz1-1.cdninstagram.com&_nc_cat=110&_nc_ohc=lt0nNyJsSxIAX_JptIu&edm=ABmJApABAAAA&ccb=7-5&ig_cache_key=MTEzNDM4MzE3NDQzMzQwMTE1NQ%3D%3D.2-ccb7-5&oh=00_AfAb_eyn0H1d7HMrzZsPu-bU5gZ6eRfS4DEiC8wzAS6HBw&oe=64A98627&_nc_sid=b41fef,1134383174433401155_212794633,2023-07-05T13:36:01.234Z,https://www.instagram.com/linagarciasi/,,,,,,,,,,,false,,,Lina García Sierra,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.instagram.com/p/--Ij-KyGkb/,#foodlover #guaduas #yummy,0,0,,,2015-12-07T00:41:11.000Z,false,Photo,"Photo by Lina García Sierra on December 06, 2015.",https://www.instagram.com/linagarciasi,linagarciasi,,,,,https://scontent-yyz1-1.cdninstagram.com/v/t51.2885-15/12357364_1683525245223659_1869317629_n.jpg?stp=dst-jpg_e35&_nc_ht=scontent-yyz1-1.cdninstagram.com&_nc_cat=111&_nc_ohc=GhEVd5z8VIAAX9yJEEm&edm=ABmJApABAAAA&ccb=7-5&ig_cache_key=MTEzNDM4MTgxMjQ1MDYxNzYyNw%3D%3D.2-ccb7-5&oh=00_AfDHtw4LjGNMoyO4uNw2-zP6IHEIqZD1lu0v0IIOPudH9g&oe=64A9D0B1&_nc_sid=b41fef,1134381812450617627_212794633,2023-07-05T13:36:01.234Z,https://www.instagram.com/linagarciasi/,,,,,,,,,,,false,,,Lina García Sierra,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.instagram.com/p/-88RBkSGnX/,Circo de pueblo :P,0,0,Villa de Guaduas - Cundinamarca,278938499,2015-12-06T13:34:30.000Z,false,Photo,Photo by Lina García Sierra in Villa de Guaduas - Cundinamarca.,https://www.instagram.com/linagarciasi,linagarciasi,,,,,https://scontent-yyz1-1.cdninstagram.com/v/t51.2885-15/12328156_1653862288218627_1610413706_n.jpg?stp=dst-jpg_e35&_nc_ht=scontent-yyz1-1.cdninstagram.com&_nc_cat=103&_nc_ohc=ci_de_zwefkAX8tP4kY&edm=ABmJApABAAAA&ccb=7-5&ig_cache_key=MTEzNDA0NjI1ODg5NDc2MDQwNw%3D%3D.2-ccb7-5&oh=00_AfD_RmftTzxcaLHF_7rI3KkEh_MZAjo4SBCd8IriyvvtPQ&oe=64AA829F&_nc_sid=b41fef,1134046258894760407_212794633,2023-07-05T13:36:01.234Z,https://www.instagram.com/linagarciasi/,,,,,,,,,,,false,,,Lina García Sierra,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.instagram.com/p/-88GfxyGnH/,Circo,0,0,,,2015-12-06T13:33:04.000Z,false,Photo,"Photo by Lina García Sierra on December 06, 2015.",https://www.instagram.com/linagarciasi,linagarciasi,,,,,https://scontent-yyz1-1.cdninstagram.com/v/t51.2885-15/12338677_1027810487253085_297044_n.jpg?stp=dst-jpg_e35&_nc_ht=scontent-yyz1-1.cdninstagram.com&_nc_cat=101&_nc_ohc=juACnKXG1iQAX_dwdG_&edm=ABmJApABAAAA&ccb=7-5&ig_cache_key=MTEzNDA0NTUzNTQxOTI2MzQzMQ%3D%3D.2-ccb7-5&oh=00_AfDUj4hPtcuMWgk7HvMSnj1wHX0r2pDGXtVQ93YQo3ME4A&oe=64A98E75&_nc_sid=b41fef,1134045535419263431_212794633,2023-07-05T13:36:01.234Z,https://www.instagram.com/linagarciasi/,,,,,,,,,,,false,,,Lina García Sierra,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.instagram.com/p/-4jebMyGv_/,,0,2,Villa de Guaduas - Cundinamarca,278938499,2015-12-04T20:40:55.000Z,false,Photo,Photo by Lina García Sierra in Villa de Guaduas - Cundinamarca.,https://www.instagram.com/linagarciasi,linagarciasi,,,,,https://scontent-yyz1-1.cdninstagram.com/v/t51.2885-15/12224651_700202303449103_1330168135_n.jpg?stp=dst-jpg_e35&_nc_ht=scontent-yyz1-1.cdninstagram.com&_nc_cat=111&_nc_ohc=Qxjj9EbAH8kAX-eURpb&edm=ABmJApABAAAA&ccb=7-5&ig_cache_key=MTEzMjgxMTMyODcwMTM2MTE1MQ%3D%3D.2-ccb7-5&oh=00_AfDV7KGc5YMkORtN14geL8euezujSPwpaL0WQLJ_OlMg_g&oe=64A9CEEB&_nc_sid=b41fef,1132811328701361151_212794633,2023-07-05T13:36:01.234Z,https://www.instagram.com/linagarciasi/,,,,,,,,,,,false,,,Lina García Sierra,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.instagram.com/p/-4jAQ5SGvF/,,0,5,Villa de Guaduas - Cundinamarca,278938499,2015-12-04T20:36:48.000Z,false,Photo,Photo by Lina García Sierra in Villa de Guaduas - Cundinamarca.,https://www.instagram.com/linagarciasi,linagarciasi,,,,,https://scontent-yyz1-1.cdninstagram.com/v/t51.2885-15/12301300_898716430236357_2087708673_n.jpg?stp=dst-jpg_e35&_nc_ht=scontent-yyz1-1.cdninstagram.com&_nc_cat=109&_nc_ohc=X-8Fh3cyRUYAX9-p7Ds&edm=ABmJApABAAAA&ccb=7-5&ig_cache_key=MTEzMjgwOTI1NjA1MjQ4NTA2MQ%3D%3D.2-ccb7-5&oh=00_AfDd-wyWKc9R9_ZGlAsQVufrVsIIoMenNAxHtwF16FKKfA&oe=64AA7C62&_nc_sid=b41fef,1132809256052485061_212794633,2023-07-05T13:36:01.234Z,https://www.instagram.com/linagarciasi/,,,,,,,,,,,false,,,Lina García Sierra,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.instagram.com/p/-pIKJBSGqN/,#girlsnightout,0,5,,,2015-11-28T20:53:36.000Z,false,Photo,"Photo by Lina García Sierra on November 28, 2015.",https://www.instagram.com/linagarciasi,linagarciasi,,,,,https://scontent-yyz1-1.cdninstagram.com/v/t51.2885-15/12277616_932427930166708_1368504022_n.jpg?stp=dst-jpg_e35&_nc_ht=scontent-yyz1-1.cdninstagram.com&_nc_cat=104&_nc_ohc=bZ-_Iknw1rcAX-lOwGr&edm=ABmJApABAAAA&ccb=7-5&ig_cache_key=MTEyODQ2OTA2Mjg4NTA3NTU5Nw%3D%3D.2-ccb7-5&oh=00_AfBF5NIQQjolDqEiHqv1i_r2jlcXmp8N1sNbDt_U18-T5A&oe=64A9C1B8&_nc_sid=b41fef,1128469062885075597_212794633,2023-07-05T13:36:01.835Z,https://www.instagram.com/linagarciasi/,,,,,,,,,,,false,,,Lina García Sierra,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.instagram.com/p/-Xj976yGqj/,Sis! #partydress #saturdaynight #concert,0,0,,,2015-11-22T01:10:17.000Z,false,Photo,"Photo shared by Lina García Sierra on November 21, 2015 tagging @gsanamaria.",https://www.instagram.com/linagarciasi,linagarciasi,Ana Maria Garcia Sierra,gsanamaria,,,https://scontent-yyz1-1.cdninstagram.com/v/t51.2885-15/10818037_495889557260423_692034526_n.jpg?stp=dst-jpg_e35&_nc_ht=scontent-yyz1-1.cdninstagram.com&_nc_cat=111&_nc_ohc=9GM2J39FJ7UAX8-zcfw&edm=ABmJApABAAAA&ccb=7-5&ig_cache_key=MTEyMzUyNDgxOTkwNTE3ODI3NQ%3D%3D.2-ccb7-5&oh=00_AfDZEcTv56V8PGfN0PDQFs9WdJk9iz9yifsVgeqrFsACYQ&oe=64A9A5F4&_nc_sid=b41fef,1123524819905178275_212794633,2023-07-05T13:36:01.835Z,https://www.instagram.com/linagarciasi/,,,,,,,,,,,false,,,Lina García Sierra,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.instagram.com/p/-VkeOXyGl-/,,0,1,,,2015-11-21T06:36:12.000Z,false,Photo,"Photo by Lina García Sierra on November 20, 2015.",https://www.instagram.com/linagarciasi,linagarciasi,,,,,https://scontent-yyz1-1.cdninstagram.com/v/t51.2885-15/12277522_1737172809850057_1744479478_n.jpg?stp=dst-jpg_e35&_nc_ht=scontent-yyz1-1.cdninstagram.com&_nc_cat=101&_nc_ohc=5kzfsq5x0qQAX_GJao-&edm=ABmJApABAAAA&ccb=7-5&ig_cache_key=MTEyMjk2NDA4ODc4ODkwNDMxOA%3D%3D.2-ccb7-5&oh=00_AfC6NaYIpr2oo1V7Btg0vP5uzNicdDHMFLEkTPVopiO7Xg&oe=64AB0BD1&_nc_sid=b41fef,1122964088788904318_212794633,2023-07-05T13:36:01.835Z,https://www.instagram.com/linagarciasi/,,,,,,,,,,,false,,,Lina García Sierra,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.instagram.com/p/-VkEDByGlf/,Puli del alma!!,1,0,,,2015-11-21T06:32:38.000Z,false,Photo,"Photo by Lina García Sierra on November 20, 2015.",https://www.instagram.com/linagarciasi,linagarciasi,,,,,https://scontent-yyz1-1.cdninstagram.com/v/t51.2885-15/12224299_488250048019119_612936230_n.jpg?stp=dst-jpg_e35&_nc_ht=scontent-yyz1-1.cdninstagram.com&_nc_cat=103&_nc_ohc=n0M1iunALDcAX-qfjKx&edm=ABmJApABAAAA&ccb=7-5&ig_cache_key=MTEyMjk2MjI4OTkwMjI1MDMzNQ%3D%3D.2-ccb7-5&oh=00_AfD19oZwqarEFTf2q2ZyDe0cO8U1ULhdANW04tG1imyoRw&oe=64A9FEBD&_nc_sid=b41fef,1122962289902250335_212794633,2023-07-05T13:36:01.835Z,https://www.instagram.com/linagarciasi/,,,,,,,,,,,false,,,Lina García Sierra,,,,,,,,,,,,,,,,,,,,,,,,,,,,
